51.0,4.0,40.0,0.50000,0.0,1.0
51.0,4.0,36.0,1.0,0.0,4.0
45.0,4.0,46.0,0.50000,0.0,3.0
51.0,4.0,30.0,0.50000,0.0,4.0
44.0,4.0,20.0,1.0,0.0,1.0
27.0,5.0,28.0,0.50000,0.0,3.0
51.0,4.0,35.0,1.0,0.0,2.0
51.0,4.0,30.0,1.0,0.0,2.0
